Rating,steming_data,Score,Sentiment
5,dokter jelas bantu weekend libur nasional,1,Positif
1,awalawal bantu kali kecewa halodoc diagnosa keluh sesi konsultasi beakhir salah dokter merespon lanjut bayar sia sia,-1,Negatif
4,muas,1,Positif
4,aplikasi bagus cuman tolong tambah vitur meeting video call telphon suara pasien konsultasi dokter psikolog,1,Positif
5,dokter ramah ya dok,2,Positif
5,ok ramah banget layan ok,3,Positif
4,bagus butuh konsultasi medis cepat antri,0,Netral
5,mudah andal,0,Netral
5,bagus suka,0,Netral
5,layan ya,1,Positif
5,bagus aplikasi ya,0,Netral
5,dokter budiyono mars ramah mudah paham sukses dokter,1,Positif
1,capek banget halodoc ya konsul tunggu drivernya jam kerja,3,Positif
5,dokter ramah fast respon terimakasih,2,Positif
5,bantu,0,Netral
5,bagus respon dokter cepat,1,Positif
5,tanggap ya cepatsmoga resep obat ya bkerja,3,Positif
5,responnya cepat dokter penyaabar,0,Netral
5,dokter dokter psikiater ya fast respon ramah jelas ya erti,3,Positif
2,ya masuk bikin akun halodocuda coba kali pakai kartu,0,Netral
5,bagus bagus,0,Netral
1,uninstall gue nih aplikasi butuh konsultasi dokter respon buang mending langsung bawa rs ya aplikasi rugi bayar konsultasi dibales dokter,-1,Negatif
5,mantap bantu,1,Positif
1,aplikasi lot banget update juni,-1,Negatif
5,aplikasi apik,-1,Negatif
4,terpecaya amanah,1,Positif
5,allhamdulilah,0,Netral
5,dokter ramah komprehensif solusi good app,2,Positif
4,peraktis mudahtpi biaya ongkos kirim nyasangat mahal instant obt obtan nyabeda driver ya dngn hrga ongkir hrga obt ya murahtpi berat ongkos kirim nyaseharus ya hrga ongkir ya biaya tangan ya keluar uang ongkir ya ya mesen obt driver ya bawa obt pesan tidakuntuk obt driver ya beda,11,Positif
5,dokter tht ya ramah,1,Positif
5,professional dokter ya bagus,1,Positif
5,terima kasih silvia dwi mustika bantu selesai wajah,1,Positif
5,bantu hemat tenaga rumah,2,Positif
4,kesan,0,Netral
4,respon,1,Positif
5,praktis mantappppp,1,Positif
5,dokter cepat tanggap ramah,1,Positif
5,bagus dokter sigap tingkat layan,1,Positif
5,treatment kulit dokter spesialis kulit moga ubah amin,2,Positif
5,dokter ramah layan layan obat,-1,Negatif
5,mmbntu,0,Netral
1,bug update baru device poco pro hyperos tkeidxm guna aplikasi aplikasi freeze ponsel istri ponselnya samasama poco pro clear data uninstall halodoc restart device ponsel normal,-1,Negatif
5,dokter komunikatif,0,Netral
5,bantu keluh cepat atas antri rs,-1,Negatif
1,kecawa bayar pas chat dokter nya sibuk cari dokter,1,Positif
5,responsif bantu,0,Netral
5,salep hebat suka guru pjok,1,Positif
5,konsult dokter simple praktis offline antriiii,2,Positif
5,perfect,0,Netral
5,halodoc bantu,0,Netral
5,ok bantu malam dokter ramah,0,Netral
5,chat dokter donny ramah banget,2,Positif
5,sangatembantu,0,Netral
5,bagus banget bantu konsultasi sehat,2,Positif
4,suka,0,Netral
5,dokter respon cepat bimbing kontrol trimakasih layan ya dok,4,Positif
5,terbantuu cepat ribet mudah bayar via cod uang digital virtual,-1,Negatif
5,bagus pokok nya fast respon dokter ya,2,Positif
1,bayar rebu stengah jam buka perkara apk ngleg rugi banget uninstal sih,-1,Negatif
5,biar bintang bicara lawan sih aplikasi,-1,Negatif
5,terima kasih halodoc dokter ramah layan bagus,1,Positif
1,obat resep sedia sedia apotek tambah biaya bayar tambah obat kirim,4,Positif
5,dokter membantuaku dokter antri,0,Netral
5,mudah bantu,0,Netral
5,cepat mudah,0,Netral
5,bantu suka malas pergi konsultasi dokter,0,Netral
5,mantap lengkapjelas penjelsannya,1,Positif
5,halo dog tusuk duri ikan lele gerigi cabut doc,-2,Negatif
5,bantu beli obat langka malas biat cari apotik,-4,Negatif
5,responnya dokter ya ramah lasung balas pokok lope deh,1,Positif
1,sumpah ribet banget apk pakai web bayar download buang buang kuota padahla kayak loh,-4,Negatif
5,dokter mudah erti,0,Netral
5,gacorrrr,0,Netral
5,layan dokter nya,0,Netral
4,kali konsuldokternya enak ajak konsultasi,2,Positif
5,apk pakai huhuhu gegara fyp mulu reels ig ngobatin jerawat kumayan ampuh progres sembuh benerbner ulas ulang bagus serius,-3,Negatif
5,jelas ya singkat mudah mudah erti,0,Netral
5,bantu terimakasih,1,Positif
5,bantu,0,Netral
5,terimakasih bantu aplikasi halodoc,0,Netral
5,layan bagus,0,Netral
5,layan puas trm kasih halo doc unt krj sama,3,Positif
5,bagus bantu cepat butuh butuh urgent periksa dar konsultasi pokok inti mudah sulit mudah thx halodoc,-2,Negatif
5,mudah ribet urgent,-1,Negatif
5,aman cepat nyaman,1,Positif
5,bantu banget dokter ramah fast respon terimakasih ya hehe,4,Positif
5,sanhat manfaat fast respon,2,Positif
5,bantu terimakasih dokter,1,Positif
5,dokterx gercep balas chat pokokx dokterx deh,1,Positif
5,dokter ramah jelas mudah erti,0,Netral
5,bismillah moga manfaat,3,Positif
5,selamat malas klinik,0,Netral
5,bantu saat rantau,0,Netral
5,mudah tangan sakit tenaga ekstra,2,Positif
5,dokter,0,Netral
5,dokter ramah bantu informasi saran,0,Netral
5,baik konsultasi puas chat dokter batas menit,2,Positif
1,bayar dokter sibuk uang tau tuh mana aplikasi,-2,Negatif
5,ancak,0,Netral
5,dokter cepat merespon,1,Positif
5,bantu proses cepatterimakasih sukses,2,Positif
5,dokter ramah suka deh,0,Netral
5,layan bagus,0,Netral
1,pesan obat apotek halodoc konfirmasi kirim kirim mohon kembali uang,2,Positif
5,jhoz,0,Netral
5,rekomendasi,0,Netral
5,kompeten,0,Netral
5,bagus cepat barang,0,Netral
5,mateb banget konsultasi ya ramah,3,Positif
5,puass layan bagus,0,Netral
5,puas,1,Positif
5,responsif dokter ramah tangan excelent,1,Positif
5,dokter nya cepat tanggap keluh pasien aplikasi bantu panik sehat,-1,Negatif
5,suka banget konsultasi tuh fast respon,3,Positif
5,bagus pelayananny bagus dokter ramahh slow respon,2,Positif
5,puass dokter ramah bantu moga jerawat ku lekas sembuh,1,Positif
5,mantulll,0,Netral
5,aplikasi bagus bantu,-1,Negatif
5,baus banget konsultasi dokter kontak fisik mudah pasienn,2,Positif
1,suka bug pilih alamat suka aco perhati tim qa ya,-1,Negatif
1,kapok banget pakai halodoc biaya mahal cek lab dokter cepat diagnosis salah kasih surat rujuk obat tenang gejala surat rujuk usaha keluh admin nihil kabar halodoc tggjwb kondisi buruk periksa offline halodoc payah layan dokter adminnya,-5,Negatif
5,really helpful,0,Netral
5,fitur aplikasi bantu,-1,Negatif
5,aplikasi bantu sehat keluarga,-1,Negatif
5,apk bantu,0,Netral
1,responnya sesi keburu selesai,-1,Negatif
5,cepat banget respon antar obat,1,Positif
5,mudah an cocok saran dokter,0,Netral
3,kak coba dokter hubung apotek dokter pesan obat apotek obat,-2,Negatif
5,bantu saat obatobatan resep,1,Positif
5,bantu dokter ramah,0,Netral
5,dokter cepat kirim obat cepat,0,Netral
5,kooperatif,0,Netral
5,bagus puas konsultasi dokter ya,3,Positif
5,manfaat saat rumah,2,Positif
5,bantu,0,Netral
5,terimakasih halodoc bantu banget saat posisi orang tua keluarga aplikasi mudah erti mesan mudah cari obat mudah resep cari antar titik titik muda pakai aplikasi serius langsung mudah erti rekomendasi orang tua keluarga ucapakan terimakasih,-6,Negatif
5,rekomendasi tim mager malas antri,-3,Negatif
5,recommended,0,Netral
5,dokter jelas sedikit harga jangkau,0,Netral
5,bantu love banget,1,Positif
5,bagus pasien bicara terang sakit obat jarang pasien lupa cerita bantu aplikasi sehat dokter layan,-3,Negatif
5,alhamdulillah aplikasi kb bidan kb kalender aman,0,Netral
5,dokter ya detail cuman tolong kerja apotek daerah kasihan drivernya,3,Positif
5,tau suka beli obat apk banding saran awat puskesmas best obat ya kasih hasil ya singkat best pokok,0,Netral
5,nice banget bantu,2,Positif
5,halodoc is the best,0,Netral
1,konsultasi sebentar menit langsung selesai dokter respon log out ya buang mikir bayar konsultasi kecewa banget gue sumpah,4,Positif
5,layan ya garcep bantu terimakasi halodoc,1,Positif
1,selesai bayar doktersibukdan curuh cari dokter bayar,-1,Negatif
4,terimakasih layan ya,2,Positif
5,alhamdulillah bantu rumah tangga mobilitas batas,1,Positif
5,trma kasih halo dac app smgat mmbntu bermnfaat,1,Positif
1,tolong ya dokter sibuk buka konsultasi harap notifikasi info awal pas bayar konsultasi kasih tau dokter sibuk tolong perhati,2,Positif
5,leluasa dokter antri,0,Netral
5,bantu butuh obat cepat antar halodoc solusi,-1,Negatif
5,respon cepat dokter chat resep obat sesuai kadar sakit derita,2,Positif
5,konsultasi sehat efektif,2,Positif
1,not recommended,0,Netral
5,layan baik konsultasi dokter antri,1,Positif
4,e si uczlzzr,0,Netral
5,bagus aplikasi saran metode bayar kasih opsi tambah banking instal aplikasi tambah banking terima kasih,0,Netral
5,cepat,0,Netral
5,jelasin detail,1,Positif
5,bantu konsultasi dokter spesialis bayar mahal,3,Positif
5,cepat respon manfaat terima kasih,3,Positif
5,aplikasi oke operasi mudah,1,Positif
5,akurat,0,Netral
1,henti autodebit nila ribu bulan henti berberlit,-2,Negatif
1,beli obat app bayar hasil saldo kurang obat kunjung jelas apa kecewa,-2,Negatif
5,layan ramah,0,Netral
1,bintan turunin bintang kecewa dokter kerja ya tanggung konsultasi kayak kirim pesan musuh ketus balas ya pasien kali konsultasi cari duit holodoc merespon baik turun reputasi aplkasi,3,Positif
1,bayar gagal sebel banget konsultasi darurat tolong baik aplikasi pakai metode bayar va,-2,Negatif
5,bantu terima kasih,1,Positif
5,dokter ya ramah jelas ya mudah erti cumaann rekomendasi obat mahal kantong ku hehe nabung ya,4,Positif
5,dokter gercep,0,Netral
1,mahal banget jir ongkirnya,1,Positif
5,bantu tinggal klinik dokter,0,Netral
2,aplikasi cacad lihat hasil resep obat nebus obat mandiri muter cari ketemu pencet riwayat transaksi hasil trpaksa nebak resep cakap tombol bantu konsultasi batas cacad,1,Positif
5,allhamdulilah bantu pol jos pokok e mantap men,0,Netral
5,cepat layan muas,1,Positif
5,masya allah tabarokallah dokter ya detail paham deh sukses,4,Positif
5,sip bantu,0,Netral
5,the best konsultasiga ribet rs orang klinikkonsultasi online ngebantudokter ya welcomeramahga keburu konsultasi ya,1,Positif
3,halodoc bagus sih bantu kembang wajah dokter balas potong harga rban ribu kecewa sih slowres,1,Positif
5,konsultasi dokter online percaya cepat resep akurat,3,Positif
5,bagusihh,0,Netral
5,bagus banget appnya bantu,1,Positif
2,aplikasi butut aplikasi mapsnya ting alamat kirim telat menit estimasi parah antri mie gaco,-5,Negatif
5,senang konsultasi nyaman,2,Positif
5,fitur halodoc bantu kait butuh obat perlu sehat terima kasih,1,Positif
5,kontek langsung dokter ya,2,Positif
5,pakai asuransi medicilin the best,0,Netral
5,dokter tanggap cepat bantu,1,Positif
5,beli obat halodoc cepat amanah tks halodoc,0,Netral
4,pelayalan ramah,0,Netral
1,ruwet proses claimnya,0,Netral
5,bagus banget konsultasi gratis ya,4,Positif
5,halodoc batu,0,Netral
3,bantu antri rumah sakit seringkali obat sedia,0,Netral
5,claim asuransi cepat proses,0,Netral
5,all keren muas,1,Positif
1,buruk,-1,Negatif
5,alhamdulillah puas dokter ya konsultasi instruksi jelastidak bingungdan terimakasih dokter,4,Positif
5,layan halodoc,0,Netral
1,lot ribet konsultasi dktr stanby,-1,Negatif
5,bantu malam butuh obat,-3,Negatif
5,bantu saat konsultasi mana,1,Positif
5,lihat google gih bikin overthinking,1,Positif
5,baik respon cepat,1,Positif
5,oky,0,Netral
5,repotribet mnit obat langsung minum thx halodoc,-1,Negatif
5,pelayannanya puas,1,Positif
4,tambah video call tombol memyalakan flash kamera,1,Positif
4,mutermuter apotik salah kota nebus resep obat dokter dapetdapet obat sedia susah cari alhamdulillah aplikasi halodoc mudah cari obat kirim emas aman solusi sehat ribet halodoc,-5,Negatif
5,dokter ramah sekalidan jelas sagat,0,Netral
4,layan ramah,0,Netral
1,aplikasi rugi driver titik pangambilan obat pas customer pegawai apotik enteng bilang maaf online stok obat update apk rugi order stok obat habis,-7,Negatif
5,manfaat konsultasi jelas,2,Positif
5,fast respon,1,Positif
5,dokter ramah on point,0,Netral
5,mudah cari obat halodoc kala cari obat kesana kemari apotik datang stok kosong jual obat konsultasi dokter mantap banget terima kasih hallodoc,-3,Negatif
5,very helpful,0,Netral
5,bantu,0,Netral
5,bagus durasi tolong lama menit konsultasi sbntar,0,Netral
5,membantuuu,0,Netral
5,dokter tanggap langsung,2,Positif
5,ok mantap recomended banget,3,Positif
5,dokter ramah fast respon terimakasih dokter,2,Positif
5,bagus dokter profesional,0,Netral
1,puas dokter cuman kasih mnit ya konsultasi tuh dokter super banget puas,5,Positif
4,bantu kamj pelosok,-1,Negatif
5,mudah mudah paham,0,Netral
5,dokter sampa ramah,0,Netral
5,bantu pilih urgent,-1,Negatif
5,good service,1,Positif
5,banget dokter fast respon detail banget kali pakai chat ya gratis senang banget insyaallah sembuh,10,Positif
5,masyaa allah bantu psikolog temu sabar tunggu etik lebar saran bantu terima kasih,4,Positif
5,mudah bantu,0,Netral
5,bantu kondisi badan rumah,0,Netral
1,bayar gilir chat dokter aplikasi ya bikin rugi custumer,0,Netral
5,cepat tanggap,1,Positif
5,jelas detail lengkap,1,Positif
5,helpful,0,Netral
5,fast response,0,Netral
3,login kode otp langsung log out,0,Netral
5,aplikasi bantu percaya cerita,0,Netral
5,bantu,0,Netral
1,kecewa bayar dokter slow respon habis solusi,3,Positif
5,mantaapp layan ya,1,Positif
5,bantu butuh,-1,Negatif
5,wow dokter dokter ya ramah respon ya cepat banget,4,Positif
5,puas banget mnggunakan aplikasi hallodoc mana punrespon ya cepatklo ksulitan cepat atas,1,Positif
5,terimakasih halodoc konsultasi nyamanaman sat set menit dokter ramah arah sehat ya,3,Positif
5,mantap kayak obrol teman,0,Netral
5,layan cepat muas,1,Positif
4,pas cocok obat,0,Netral
5,gooddd,0,Netral
1,hasil konsultasi dokter jenis obat beliditebus obat dapat apotik beda kirim beda biaya kirim cs halodoc jawab pasien tentu apotik layan sesuai sistem halodoc obat tebus obat antibiotik kirim tebus memang pasien sakit tunggu aneh sistem aplikasi,-5,Negatif
5,terimakasih bantu,1,Positif
5,aplikasi bantu temu langsung dokter beli obat,0,Netral
5,bantu bangetgk repot doktergk repot mesti apotik ter the best halodoc,-3,Negatif
5,jarak jauh anak posisi anak sakit alhamdulillah ketemu halodoc bantu,-2,Negatif
5,mudah konsultasi beli obat,0,Netral
3,ya halodoc pas daftar akun mental aplikasi pas buka aplikasi daftar daftar akun,1,Positif
5,moga resep ya bantu atas kulit wajah ku,2,Positif
5,banget waktu dadak,2,Positif
5,bantu muas layan antar obat,0,Netral
5,dokter ya ramah,1,Positif
5,pengin menang dokter sabar telaten banget arahin pasien,3,Positif
5,moga obat cocok dokter ramah jelas erti tangan cepat terima kasih corry,2,Positif
5,puas spesialis anak terima kasih halodoc,2,Positif
5,layan cepat dokter ya,1,Positif
5,oke menbantu,1,Positif
5,dokter ya responsif ramah,1,Positif
5,informatif solutif,0,Netral
4,bantu aplikasi,-1,Negatif
1,uang kembaliin aplikasi dana kecewa banget beli obat bayar uang kembali detik tidaklajutan balikian duit,0,Netral
5,bantu dokter ramah obat resep bagus,0,Netral
1,pesan obat kirim obat butuh cepat,-2,Negatif
1,talu balas sehat oun tuntas tolong baik,1,Positif
5,bantu saat badan lemes rs ketemu dokter,-1,Negatif
5,masuk aplikasi pikir jarak apotek lokasi mes manusiawi mesen obat garut apotek majalaya bandung tega banget sepet ngerjain driver ongkos kirim ribu terima kasih,-3,Negatif
5,layan baik install,0,Netral
5,puas,1,Positif
5,membantuu banget terimakasih dokter bantu cocok banget tangan urgen top banget pokok,5,Positif
5,bantu problem sayajwbn dokter psikologi memuaskandan solusi mudah jalankanterimakasih,0,Netral
5,cepat,0,Netral
5,dokter ramah fast respon,1,Positif
5,mantaapp bantu,0,Netral
5,bantu tq,1,Positif
5,bantu sakit dimanapub obat,-2,Negatif
5,bantu urgent,0,Netral
5,jujur apk bantu sembuh jerawat dokter orang mageran konsultasi bulan bantu,0,Netral
5,terima kasih bantu,1,Positif
1,kecewa uang hilang bayar astrapay pesan batal saldo kurang kembali hilang mana alhasil pesan ulang dana,0,Netral
5,sih bayar pakai gopaylater,0,Netral
5,bantu orang butuh konsultasi tatap muka,1,Positif
5,dokter cepat tanggap bantu terima kasih halodoc,2,Positif
5,mudah mesan obat orang orang dekat jauh halang jenguk,-4,Negatif
5,aplikasi mantappsangat bantu,-1,Negatif
5,app bantu bagus,0,Netral
5,bagus dokter ya respon resep sesuai butuh,3,Positif
5,bantu dekat pasien dokter,0,Netral
5,dokter ramah respon cepat,1,Positif
5,mudah,0,Netral
5,alhamdulilah bantu nyh apk moga depan nyh konsultasi bidang ekonomi sahabat kaum milenial,3,Positif
5,bagus cepat tanggap,1,Positif
5,bantu mudah malas pergi,-1,Negatif
5,moga cocok konsultasi dokter halodoc,2,Positif
5,lumayan bantu,0,Netral
5,konsultasi adek moga mmbaik smngt acne fighter,2,Positif
1,sih konsultasi tunggu detik dokter hubung saldo kurang kayak,0,Netral
5,layan cepatdan resep,1,Positif
5,dok ya ok obat bagus langsung sembuh thankyou,4,Positif
5,bantu anak sakit malam butuh resep butuh saran tangan anak sakit,-5,Negatif
5,mudah konsultasi sehat saran konsul khusus konsultasi psikolog cerita detail keluh,3,Positif
5,bantu kerjasama asuransi enak banget antri rumhsakit,2,Positif
5,bantu bangeeeeet,0,Netral
5,dokter ramah informatif aplikasi manfaat konsultasi buang uang,0,Netral
5,enak halodoc gperlu jalan rumah bantu,1,Positif
5,kali konsultasi halodoc alhamdulillah fast respon muas moga depan manfaat orangorang,6,Positif
5,alhamdulillah temu spa,2,Positif
5,ok banget bantu cepat responnya,2,Positif
5,overal bantu akses dokter mudah bantu,1,Positif
5,dokter spesialis anak khsusu kulit anak menantu kasih resep dosis pakai teri kasih halodoc,0,Netral
5,bantu responnya cepat singkattapi senang waktynya panjang,1,Positif
1,kena tipu bayar chat dokter dokter ya sibuk langsung konsultasi,3,Positif
5,bantu proses cepat ok banget,3,Positif
5,puas layan,1,Positif
2,apotek rekan lengkap obat diresepin dokter obat dasar,-2,Negatif
5,bagus layam,0,Netral
5,mudah orang sibuk diskusi dokter sedsng jalan,0,Netral
5,ok bantu libur konsultasi cepat responsif dokter,3,Positif
5,puas banget,2,Positif
4,bantu konsultasi dok,2,Positif
5,goks,0,Netral
5,dokter ramahh,0,Netral
5,halodoc dokter obat lab aplikasi baik,-2,Negatif
5,batu saat urgent,0,Netral
1,apk busuk apotek susah cari obat paket kirim instan gilir instan toko tutup cancel telpon cs habisin pulsa ribu menit kelar uninstall,-3,Negatif
3,beli ongkir gratis obat mah,0,Netral
5,manfaat dokter ramah jelas puas detail terimakasih halodoc,4,Positif
5,layan konsultasi cepat solusi dokter,2,Positif
5,matap apk apk,0,Netral
5,bantu dokter,0,Netral
5,bagus banget bantu mager rumah konsultasi gampang,2,Positif
5,dokter,0,Netral
5,paket,1,Positif
5,kali konsultasi aplikasi bantu butuh advise edukasi rasa terima kasih ramah dokter ya,0,Netral
